latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
31.177504,121.46255,7.0,28800,Asia/Shanghai,GMT+8

time,temperature_2m (°C),rain (mm),snowfall (cm),precipitation (mm),dew_point_2m (°C),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),boundary_layer_height (m)
2012-04-01T00:00,11.0,0.00,0.00,0.00,6.7,75,1022.0,3.6,233,35.00
2012-04-01T01:00,8.3,0.00,0.00,0.00,6.2,86,1021.9,2.9,60,50.00
2012-04-01T02:00,7.4,0.00,0.00,0.00,6.0,91,1021.5,7.2,72,70.00
2012-04-01T03:00,7.5,0.00,0.00,0.00,6.1,91,1021.2,9.7,88,85.00
2012-04-01T04:00,7.4,0.00,0.00,0.00,6.2,92,1021.0,10.9,98,110.00
2012-04-01T05:00,7.5,0.00,0.00,0.00,6.5,93,1021.0,11.5,104,125.00
2012-04-01T06:00,7.6,0.00,0.00,0.00,6.6,93,1020.7,10.9,107,115.00
2012-04-01T07:00,9.4,0.00,0.00,0.00,8.0,91,1021.3,10.8,116,140.00
2012-04-01T08:00,12.8,0.00,0.00,0.00,8.6,76,1021.3,10.5,131,225.00
2012-04-01T09:00,15.0,0.00,0.00,0.00,8.4,65,1021.7,11.6,144,335.00
2012-04-01T10:00,16.7,0.00,0.00,0.00,7.8,56,1021.7,13.2,151,675.00
2012-04-01T11:00,17.8,0.00,0.00,0.00,7.1,50,1021.0,16.1,156,1015.00
2012-04-01T12:00,18.4,0.00,0.00,0.00,6.7,46,1020.2,18.7,157,1090.00
2012-04-01T13:00,18.5,0.00,0.00,0.00,6.7,46,1019.3,21.0,158,1065.00
2012-04-01T14:00,18.3,0.00,0.00,0.00,6.9,47,1018.2,23.5,157,985.00
2012-04-01T15:00,18.3,0.00,0.00,0.00,7.2,48,1017.5,25.4,155,870.00
2012-04-01T16:00,17.2,0.00,0.00,0.00,7.1,51,1016.8,25.0,152,690.00
2012-04-01T17:00,15.9,0.00,0.00,0.00,5.7,51,1016.7,27.2,152,585.00
2012-04-01T18:00,14.4,0.00,0.00,0.00,3.0,46,1016.0,25.9,155,500.00
2012-04-01T19:00,13.6,0.00,0.00,0.00,1.6,44,1016.0,28.4,156,515.00
2012-04-01T20:00,13.1,0.00,0.00,0.00,1.8,46,1016.6,30.3,160,575.00
2012-04-01T21:00,12.6,0.00,0.00,0.00,3.3,53,1016.9,31.0,162,630.00
2012-04-01T22:00,12.3,0.00,0.00,0.00,4.8,60,1017.0,31.0,165,670.00
2012-04-01T23:00,12.2,0.00,0.00,0.00,5.9,65,1016.7,30.7,166,710.00
2012-04-02T00:00,12.2,0.00,0.00,0.00,6.8,70,1016.1,29.7,169,735.00
2012-04-02T01:00,12.3,0.00,0.00,0.00,7.7,74,1015.6,28.4,171,755.00
2012-04-02T02:00,12.4,0.00,0.00,0.00,8.5,77,1015.1,27.6,172,750.00
2012-04-02T03:00,12.9,0.00,0.00,0.00,8.5,75,1014.2,27.3,172,725.00
2012-04-02T04:00,13.1,0.00,0.00,0.00,8.9,76,1013.6,26.9,172,690.00
2012-04-02T05:00,13.3,0.00,0.00,0.00,9.3,77,1012.9,26.2,171,650.00
2012-04-02T06:00,13.5,0.00,0.00,0.00,9.8,78,1013.1,23.9,174,565.00
2012-04-02T07:00,14.5,0.00,0.00,0.00,10.6,77,1012.7,23.9,173,540.00
2012-04-02T08:00,16.1,0.00,0.00,0.00,11.7,75,1012.7,22.6,172,560.00
2012-04-02T09:00,17.7,0.00,0.00,0.00,12.6,72,1012.3,25.1,173,595.00
2012-04-02T10:00,19.2,0.00,0.00,0.00,13.5,70,1011.6,26.0,174,630.00
2012-04-02T11:00,20.4,0.00,0.00,0.00,14.4,68,1011.0,25.2,177,655.00
2012-04-02T12:00,21.7,0.00,0.00,0.00,15.1,66,1010.1,22.3,181,705.00
2012-04-02T13:00,22.8,0.00,0.00,0.00,15.8,64,1009.1,19.9,185,745.00
2012-04-02T14:00,23.5,0.00,0.00,0.00,16.3,64,1007.9,18.1,185,765.00
2012-04-02T15:00,23.4,0.00,0.00,0.00,16.1,63,1006.9,16.6,180,695.00
2012-04-02T16:00,23.0,0.00,0.00,0.00,16.4,66,1006.6,14.4,176,590.00
2012-04-02T17:00,21.8,0.00,0.00,0.00,16.5,72,1006.2,13.8,173,425.00
2012-04-02T18:00,19.8,0.00,0.00,0.00,15.7,77,1006.6,10.6,170,125.00
2012-04-02T19:00,18.2,0.00,0.00,0.00,14.9,81,1006.5,11.7,169,95.00
2012-04-02T20:00,17.7,0.00,0.00,0.00,14.6,82,1007.1,12.2,182,105.00
2012-04-02T21:00,17.9,0.00,0.00,0.00,14.4,80,1007.1,14.2,187,140.00
2012-04-02T22:00,18.2,0.00,0.00,0.00,14.4,79,1007.6,16.0,239,365.00
2012-04-02T23:00,17.9,0.10,0.00,0.10,15.1,84,1008.8,26.7,280,925.00
2012-04-03T00:00,17.3,1.20,0.00,1.20,15.7,90,1010.4,34.8,302,1145.00
2012-04-03T01:00,15.5,2.70,0.00,2.70,13.5,88,1012.0,27.4,300,1115.00
2012-04-03T02:00,13.9,1.20,0.00,1.20,11.8,87,1012.4,29.8,295,1050.00
2012-04-03T03:00,12.5,0.00,0.00,0.00,10.3,86,1013.7,33.8,299,1195.00
2012-04-03T04:00,11.2,0.00,0.00,0.00,8.6,84,1015.2,34.3,306,1315.00
2012-04-03T05:00,9.9,0.00,0.00,0.00,6.1,78,1017.4,35.7,313,1430.00
2012-04-03T06:00,8.5,0.00,0.00,0.00,3.9,73,1018.8,30.9,319,1310.00
2012-04-03T07:00,7.6,0.00,0.00,0.00,3.0,73,1020.9,30.5,322,1040.00
2012-04-03T08:00,8.0,0.00,0.00,0.00,2.2,67,1022.0,28.0,325,930.00
2012-04-03T09:00,9.4,0.00,0.00,0.00,1.6,58,1022.3,25.0,324,935.00
2012-04-03T10:00,11.1,0.00,0.00,0.00,1.4,51,1023.0,23.2,319,1090.00
2012-04-03T11:00,12.6,0.00,0.00,0.00,1.2,46,1023.0,21.9,316,1395.00
2012-04-03T12:00,13.7,0.00,0.00,0.00,0.3,40,1022.6,22.0,310,1705.00
2012-04-03T13:00,14.4,0.00,0.00,0.00,0.1,38,1022.0,23.0,305,1800.00
2012-04-03T14:00,14.9,0.00,0.00,0.00,0.6,38,1021.0,22.9,307,1805.00
2012-04-03T15:00,14.9,0.00,0.00,0.00,1.8,41,1020.2,21.8,309,1765.00
2012-04-03T16:00,14.8,0.00,0.00,0.00,1.9,42,1019.9,20.0,309,1665.00
2012-04-03T17:00,14.3,0.00,0.00,0.00,2.4,44,1019.6,15.3,311,1495.00
2012-04-03T18:00,13.1,0.00,0.00,0.00,3.3,51,1019.3,8.1,302,605.00
2012-04-03T19:00,11.9,0.00,0.00,0.00,4.5,61,1020.0,8.5,282,120.00
2012-04-03T20:00,10.6,0.00,0.00,0.00,5.2,69,1020.7,9.1,263,75.00
2012-04-03T21:00,9.5,0.00,0.00,0.00,5.4,76,1021.2,8.7,240,60.00
2012-04-03T22:00,8.7,0.00,0.00,0.00,5.5,80,1021.2,8.1,225,50.00
2012-04-03T23:00,8.0,0.00,0.00,0.00,5.5,84,1021.3,8.1,212,45.00
2012-04-04T00:00,7.4,0.00,0.00,0.00,5.2,86,1021.0,8.2,195,45.00
2012-04-04T01:00,6.9,0.00,0.00,0.00,5.0,87,1020.6,8.4,187,45.00
2012-04-04T02:00,6.7,0.00,0.00,0.00,4.8,88,1020.3,8.3,178,45.00
2012-04-04T03:00,6.6,0.00,0.00,0.00,5.0,90,1019.4,8.6,165,45.00
2012-04-04T04:00,6.1,0.00,0.00,0.00,4.7,91,1018.8,8.1,159,45.00
2012-04-04T05:00,6.1,0.00,0.00,0.00,4.8,92,1018.8,8.0,162,65.00
2012-04-04T06:00,6.7,0.00,0.00,0.00,5.1,90,1018.2,11.0,169,105.00
2012-04-04T07:00,9.3,0.00,0.00,0.00,6.6,83,1019.2,14.5,174,215.00
2012-04-04T08:00,12.5,0.00,0.00,0.00,6.8,68,1018.7,16.2,180,420.00
2012-04-04T09:00,14.5,0.00,0.00,0.00,5.8,56,1018.4,19.4,181,670.00
2012-04-04T10:00,15.8,0.00,0.00,0.00,4.8,48,1018.1,20.2,182,795.00
2012-04-04T11:00,16.6,0.00,0.00,0.00,4.9,46,1017.4,19.8,182,855.00
2012-04-04T12:00,16.7,0.00,0.00,0.00,5.8,49,1016.2,19.8,183,895.00
2012-04-04T13:00,16.8,0.00,0.00,0.00,7.0,52,1015.4,19.9,185,930.00
2012-04-04T14:00,17.0,0.00,0.00,0.00,8.0,55,1014.1,20.0,187,945.00
2012-04-04T15:00,18.0,0.00,0.00,0.00,8.4,54,1013.2,19.7,189,905.00
2012-04-04T16:00,17.4,0.00,0.00,0.00,9.1,58,1012.5,18.3,190,770.00
2012-04-04T17:00,16.6,0.00,0.00,0.00,9.8,64,1012.6,15.7,189,585.00
2012-04-04T18:00,15.2,0.00,0.00,0.00,9.8,70,1012.9,12.3,185,285.00
2012-04-04T19:00,14.4,0.00,0.00,0.00,9.8,74,1013.5,13.9,190,265.00
2012-04-04T20:00,14.2,0.00,0.00,0.00,9.8,75,1013.8,13.2,202,280.00
2012-04-04T21:00,14.2,0.00,0.00,0.00,9.5,73,1014.2,12.1,217,290.00
2012-04-04T22:00,13.9,0.00,0.00,0.00,9.1,73,1014.3,13.2,227,315.00
2012-04-04T23:00,13.6,0.00,0.00,0.00,9.0,74,1014.0,15.7,233,355.00
2012-04-05T00:00,12.9,0.00,0.00,0.00,9.0,77,1014.3,15.5,239,345.00
2012-04-05T01:00,11.9,0.00,0.00,0.00,9.1,83,1014.6,14.8,241,310.00
2012-04-05T02:00,11.1,0.00,0.00,0.00,9.3,89,1014.2,14.2,243,275.00
2012-04-05T03:00,10.6,0.00,0.00,0.00,9.1,90,1013.9,13.4,243,235.00
2012-04-05T04:00,10.2,0.00,0.00,0.00,9.0,92,1013.5,12.4,244,200.00
2012-04-05T05:00,9.8,0.00,0.00,0.00,8.7,93,1013.6,11.3,248,170.00
2012-04-05T06:00,9.5,0.00,0.00,0.00,8.6,94,1014.4,9.3,254,125.00
2012-04-05T07:00,11.1,0.00,0.00,0.00,9.6,90,1014.2,11.2,255,190.00
2012-04-05T08:00,13.9,0.00,0.00,0.00,10.4,79,1015.1,12.3,265,335.00
2012-04-05T09:00,16.1,0.00,0.00,0.00,10.7,70,1015.3,13.3,267,430.00
2012-04-05T10:00,18.0,0.00,0.00,0.00,11.0,64,1015.3,13.3,272,560.00
2012-04-05T11:00,19.5,0.00,0.00,0.00,11.2,59,1015.0,13.4,278,740.00
2012-04-05T12:00,20.7,0.00,0.00,0.00,11.1,54,1014.5,14.3,282,995.00
2012-04-05T13:00,21.5,0.00,0.00,0.00,10.6,50,1013.6,15.6,285,1340.00
2012-04-05T14:00,22.0,0.00,0.00,0.00,10.0,47,1013.1,17.0,291,1550.00
2012-04-05T15:00,21.9,0.00,0.00,0.00,9.6,46,1012.7,17.6,305,1610.00
2012-04-05T16:00,20.8,0.00,0.00,0.00,10.4,51,1013.0,15.5,338,1175.00
2012-04-05T17:00,18.5,0.00,0.00,0.00,11.4,63,1013.7,15.8,21,485.00
2012-04-05T18:00,15.4,0.00,0.00,0.00,10.1,71,1014.6,18.8,36,390.00
2012-04-05T19:00,13.1,0.00,0.00,0.00,7.9,71,1016.3,17.4,34,360.00
2012-04-05T20:00,11.9,0.00,0.00,0.00,6.1,67,1017.8,15.6,38,335.00
2012-04-05T21:00,11.5,0.00,0.00,0.00,5.0,64,1018.6,15.8,45,330.00
2012-04-05T22:00,11.2,0.00,0.00,0.00,4.4,63,1019.2,14.7,54,315.00
2012-04-05T23:00,10.9,0.00,0.00,0.00,4.1,63,1019.7,12.0,69,275.00
2012-04-06T00:00,10.5,0.00,0.00,0.00,4.1,65,1020.0,10.6,80,240.00
2012-04-06T01:00,10.0,0.00,0.00,0.00,4.1,67,1019.7,10.4,90,225.00
2012-04-06T02:00,9.8,0.00,0.00,0.00,4.0,67,1019.5,9.8,96,230.00
2012-04-06T03:00,9.6,0.00,0.00,0.00,4.3,69,1019.4,9.2,111,225.00
2012-04-06T04:00,9.5,0.00,0.00,0.00,4.2,70,1018.9,9.2,129,210.00
2012-04-06T05:00,8.9,0.00,0.00,0.00,4.0,72,1018.9,9.7,149,185.00
2012-04-06T06:00,8.5,0.00,0.00,0.00,4.4,75,1019.1,9.9,170,160.00
2012-04-06T07:00,10.2,0.00,0.00,0.00,5.5,72,1020.0,12.6,177,255.00
2012-04-06T08:00,13.0,0.00,0.00,0.00,4.0,54,1020.1,14.1,176,370.00
2012-04-06T09:00,14.7,0.00,0.00,0.00,2.7,44,1020.2,17.0,176,460.00
2012-04-06T10:00,16.1,0.00,0.00,0.00,2.4,40,1020.4,18.0,177,570.00
2012-04-06T11:00,17.2,0.00,0.00,0.00,2.3,37,1020.4,19.1,178,665.00
2012-04-06T12:00,17.9,0.00,0.00,0.00,2.5,36,1019.6,19.1,178,720.00
2012-04-06T13:00,18.4,0.00,0.00,0.00,2.8,35,1018.6,18.8,176,740.00
2012-04-06T14:00,18.5,0.00,0.00,0.00,3.2,36,1017.6,17.5,172,720.00
2012-04-06T15:00,18.7,0.00,0.00,0.00,4.8,40,1016.8,16.2,167,655.00
2012-04-06T16:00,18.0,0.00,0.00,0.00,5.8,45,1017.0,14.9,160,525.00
2012-04-06T17:00,16.7,0.00,0.00,0.00,6.8,52,1016.8,13.2,151,350.00
2012-04-06T18:00,14.9,0.00,0.00,0.00,6.6,57,1017.3,11.3,143,220.00
2012-04-06T19:00,13.8,0.00,0.00,0.00,6.1,60,1018.1,12.5,141,200.00
2012-04-06T20:00,13.3,0.00,0.00,0.00,6.0,61,1018.7,12.3,142,200.00
2012-04-06T21:00,13.0,0.00,0.00,0.00,6.0,62,1019.4,11.2,140,200.00
2012-04-06T22:00,12.7,0.00,0.00,0.00,6.0,64,1019.7,9.2,132,180.00
2012-04-06T23:00,12.4,0.00,0.00,0.00,6.1,65,1020.2,8.8,125,160.00
2012-04-07T00:00,12.2,0.00,0.00,0.00,6.4,68,1019.8,9.5,119,150.00
2012-04-07T01:00,11.7,0.00,0.00,0.00,6.6,71,1020.1,10.1,117,150.00
2012-04-07T02:00,11.4,0.00,0.00,0.00,6.9,74,1020.0,10.5,112,160.00
2012-04-07T03:00,11.3,0.00,0.00,0.00,7.5,78,1020.3,11.4,103,180.00
2012-04-07T04:00,11.2,0.00,0.00,0.00,7.9,80,1020.2,14.1,94,225.00
2012-04-07T05:00,11.2,0.00,0.00,0.00,8.3,82,1020.7,16.2,102,285.00
2012-04-07T06:00,11.1,0.00,0.00,0.00,8.6,85,1021.3,14.8,116,280.00
2012-04-07T07:00,12.4,0.00,0.00,0.00,9.2,81,1021.9,17.0,126,345.00
2012-04-07T08:00,14.3,0.00,0.00,0.00,8.9,70,1022.0,18.8,137,415.00
2012-04-07T09:00,15.7,0.00,0.00,0.00,8.7,63,1022.5,19.8,143,475.00
2012-04-07T10:00,16.8,0.00,0.00,0.00,8.5,58,1022.4,20.1,147,545.00
2012-04-07T11:00,17.5,0.00,0.00,0.00,8.5,56,1022.1,20.3,150,620.00
2012-04-07T12:00,18.0,0.00,0.00,0.00,8.8,55,1022.0,19.5,150,675.00
2012-04-07T13:00,18.3,0.00,0.00,0.00,9.1,55,1021.1,19.4,149,700.00
2012-04-07T14:00,18.2,0.00,0.00,0.00,9.5,57,1020.9,18.8,148,700.00
2012-04-07T15:00,18.1,0.00,0.00,0.00,8.8,55,1020.4,19.3,143,635.00
2012-04-07T16:00,17.3,0.00,0.00,0.00,8.7,57,1019.8,18.4,140,535.00
2012-04-07T17:00,16.1,0.00,0.00,0.00,8.7,62,1019.8,16.8,135,445.00
2012-04-07T18:00,14.5,0.00,0.00,0.00,8.2,66,1019.9,15.0,134,350.00
2012-04-07T19:00,13.3,0.00,0.00,0.00,7.9,70,1020.5,16.5,134,335.00
2012-04-07T20:00,12.8,0.00,0.00,0.00,7.9,72,1021.0,18.4,138,370.00
2012-04-07T21:00,12.7,0.00,0.00,0.00,8.0,73,1021.3,19.7,142,400.00
2012-04-07T22:00,12.6,0.00,0.00,0.00,8.2,75,1020.8,20.9,144,430.00
2012-04-07T23:00,12.6,0.00,0.00,0.00,8.5,76,1020.6,21.5,149,450.00
2012-04-08T00:00,12.6,0.00,0.00,0.00,8.8,78,1020.7,20.9,153,470.00
2012-04-08T01:00,12.7,0.00,0.00,0.00,9.2,79,1020.0,20.6,155,480.00
2012-04-08T02:00,12.8,0.00,0.00,0.00,9.6,81,1019.6,20.4,159,485.00
2012-04-08T03:00,13.2,0.00,0.00,0.00,10.1,81,1019.1,19.9,163,475.00
2012-04-08T04:00,13.3,0.00,0.00,0.00,10.5,83,1018.8,19.0,165,450.00
2012-04-08T05:00,13.4,0.00,0.00,0.00,10.7,84,1018.8,18.5,167,425.00
2012-04-08T06:00,13.5,0.00,0.00,0.00,11.0,85,1019.5,16.5,169,355.00
2012-04-08T07:00,14.3,0.00,0.00,0.00,11.5,83,1019.4,17.4,167,365.00
2012-04-08T08:00,15.6,0.00,0.00,0.00,12.1,80,1019.7,18.1,167,430.00
2012-04-08T09:00,16.8,0.00,0.00,0.00,12.5,76,1019.8,18.9,171,495.00
2012-04-08T10:00,17.6,0.00,0.00,0.00,12.8,73,1019.7,19.9,176,575.00
2012-04-08T11:00,18.1,0.00,0.00,0.00,13.1,72,1019.6,20.9,179,670.00
2012-04-08T12:00,19.2,0.00,0.00,0.00,13.5,70,1019.1,20.5,178,705.00
2012-04-08T13:00,19.7,0.00,0.00,0.00,13.9,69,1018.3,21.6,179,755.00
2012-04-08T14:00,19.5,0.00,0.00,0.00,14.0,71,1017.5,20.5,178,730.00
2012-04-08T15:00,19.5,0.00,0.00,0.00,13.9,70,1017.0,19.1,177,660.00
2012-04-08T16:00,18.8,0.00,0.00,0.00,14.0,74,1017.1,18.7,181,600.00
2012-04-08T17:00,18.2,0.00,0.00,0.00,13.9,76,1017.2,18.8,183,545.00
2012-04-08T18:00,17.4,0.00,0.00,0.00,13.6,79,1017.5,15.2,185,375.00
2012-04-08T19:00,16.9,0.00,0.00,0.00,13.4,80,1018.1,16.2,184,350.00
2012-04-08T20:00,16.5,0.00,0.00,0.00,13.3,81,1018.6,16.2,184,345.00
2012-04-08T21:00,16.4,0.00,0.00,0.00,13.2,81,1019.1,16.6,185,375.00
2012-04-08T22:00,16.1,0.00,0.00,0.00,13.0,82,1019.4,16.7,186,410.00
2012-04-08T23:00,15.8,0.00,0.00,0.00,12.7,82,1019.6,15.6,187,425.00
2012-04-09T00:00,15.0,0.00,0.00,0.00,12.2,84,1019.2,13.4,188,360.00
2012-04-09T01:00,14.5,0.00,0.00,0.00,11.7,83,1019.0,12.3,187,295.00
2012-04-09T02:00,14.1,0.00,0.00,0.00,11.3,83,1018.7,12.6,182,310.00
2012-04-09T03:00,15.0,0.00,0.00,0.00,10.5,74,1018.6,12.2,178,315.00
2012-04-09T04:00,14.9,0.00,0.00,0.00,10.6,75,1018.2,12.4,172,330.00
2012-04-09T05:00,15.0,0.00,0.00,0.00,11.0,77,1018.5,12.6,167,340.00
2012-04-09T06:00,15.0,0.00,0.00,0.00,11.6,80,1018.6,10.7,160,305.00
2012-04-09T07:00,15.4,0.00,0.00,0.00,12.0,80,1018.9,11.9,155,330.00
2012-04-09T08:00,16.2,0.00,0.00,0.00,12.6,79,1019.3,13.9,143,400.00
2012-04-09T09:00,16.7,0.00,0.00,0.00,12.8,78,1019.7,14.6,142,455.00
2012-04-09T10:00,17.4,0.00,0.00,0.00,13.0,76,1019.5,16.7,143,535.00
2012-04-09T11:00,18.0,0.00,0.00,0.00,13.4,74,1019.4,17.5,143,575.00
2012-04-09T12:00,18.6,0.00,0.00,0.00,13.6,73,1019.0,19.4,145,640.00
2012-04-09T13:00,18.7,0.00,0.00,0.00,13.7,73,1018.0,19.5,142,650.00
2012-04-09T14:00,18.4,0.00,0.00,0.00,13.6,74,1017.4,18.9,140,620.00
2012-04-09T15:00,17.0,0.00,0.00,0.00,12.9,77,1016.8,19.6,137,615.00
2012-04-09T16:00,16.4,0.10,0.00,0.10,12.9,80,1016.1,20.6,134,580.00
2012-04-09T17:00,16.0,0.50,0.00,0.50,13.0,82,1016.0,20.9,134,590.00
2012-04-09T18:00,15.6,0.90,0.00,0.90,13.3,86,1015.9,21.9,135,620.00
2012-04-09T19:00,15.5,0.20,0.00,0.20,13.6,89,1015.7,22.2,137,620.00
2012-04-09T20:00,15.6,0.10,0.00,0.10,13.8,89,1015.8,21.8,141,645.00
2012-04-09T21:00,15.7,0.20,0.00,0.20,14.0,90,1015.8,22.1,150,680.00
2012-04-09T22:00,15.9,0.40,0.00,0.40,14.2,90,1015.7,23.1,157,700.00
2012-04-09T23:00,15.8,1.10,0.00,1.10,14.4,92,1015.2,24.1,163,695.00
2012-04-10T00:00,15.7,0.80,0.00,0.80,14.3,92,1014.8,24.8,167,665.00
2012-04-10T01:00,15.7,0.60,0.00,0.60,14.5,92,1013.9,24.0,167,615.00
2012-04-10T02:00,15.7,0.70,0.00,0.70,14.7,94,1013.4,23.1,169,580.00
2012-04-10T03:00,16.3,0.00,0.00,0.00,15.3,94,1013.0,21.0,174,530.00
2012-04-10T04:00,16.4,0.80,0.00,0.80,15.7,95,1012.8,19.1,178,470.00
2012-04-10T05:00,16.6,0.40,0.00,0.40,15.9,96,1012.5,16.9,181,400.00
2012-04-10T06:00,16.7,0.20,0.00,0.20,16.1,96,1012.9,12.4,188,270.00
2012-04-10T07:00,17.1,0.00,0.00,0.00,16.5,96,1012.9,11.9,183,230.00
2012-04-10T08:00,18.1,0.00,0.00,0.00,17.1,94,1012.6,11.5,180,245.00
2012-04-10T09:00,19.8,0.00,0.00,0.00,17.9,89,1012.7,12.8,190,340.00
2012-04-10T10:00,21.5,0.00,0.00,0.00,18.2,81,1012.6,13.1,201,490.00
2012-04-10T11:00,22.8,0.00,0.00,0.00,17.8,74,1011.9,11.3,197,545.00
2012-04-10T12:00,23.8,0.00,0.00,0.00,17.7,69,1011.1,11.6,206,710.00
2012-04-10T13:00,24.6,0.00,0.00,0.00,17.6,65,1010.0,12.6,211,640.00
2012-04-10T14:00,24.8,0.00,0.00,0.00,18.0,66,1009.1,11.3,202,655.00
2012-04-10T15:00,24.3,0.00,0.00,0.00,18.3,69,1008.1,11.4,198,755.00
2012-04-10T16:00,24.0,0.00,0.00,0.00,18.7,72,1007.4,10.1,178,595.00
2012-04-10T17:00,22.5,0.20,0.00,0.20,19.0,81,1007.2,9.2,159,235.00
2012-04-10T18:00,20.7,0.00,0.00,0.00,18.5,87,1006.9,6.2,144,85.00
2012-04-10T19:00,19.2,0.40,0.00,0.40,17.8,91,1006.9,8.5,144,75.00
2012-04-10T20:00,18.6,1.00,0.00,1.00,17.5,94,1007.3,8.7,163,105.00
2012-04-10T21:00,18.2,1.40,0.00,1.40,17.5,96,1007.7,6.6,167,110.00
2012-04-10T22:00,18.1,2.50,0.00,2.50,17.5,96,1007.1,5.8,187,100.00
2012-04-10T23:00,18.1,5.00,0.00,5.00,17.4,96,1007.1,5.6,195,95.00
2012-04-11T00:00,17.9,4.20,0.00,4.20,17.4,97,1006.6,4.6,225,80.00
2012-04-11T01:00,18.1,3.50,0.00,3.50,17.6,97,1006.5,6.6,261,115.00
2012-04-11T02:00,18.4,1.90,0.00,1.90,17.9,97,1006.4,10.1,276,235.00
2012-04-11T03:00,18.4,0.20,0.00,0.20,17.9,97,1006.3,13.8,285,435.00
2012-04-11T04:00,18.5,0.10,0.00,0.10,17.8,96,1006.6,13.6,287,425.00
2012-04-11T05:00,18.3,0.00,0.00,0.00,17.5,95,1006.9,13.0,284,345.00
2012-04-11T06:00,18.0,0.00,0.00,0.00,17.3,95,1007.8,16.3,298,530.00
2012-04-11T07:00,18.6,0.00,0.00,0.00,17.5,94,1009.1,18.5,307,830.00
2012-04-11T08:00,19.7,0.00,0.00,0.00,17.5,87,1009.6,19.9,314,970.00
2012-04-11T09:00,20.6,0.00,0.00,0.00,17.1,80,1010.8,23.1,329,990.00
2012-04-11T10:00,20.8,0.00,0.00,0.00,16.9,78,1011.6,22.4,349,945.00
2012-04-11T11:00,20.2,0.00,0.00,0.00,16.1,77,1012.2,23.4,359,920.00
2012-04-11T12:00,19.4,0.00,0.00,0.00,14.9,75,1012.6,24.5,1,835.00
2012-04-11T13:00,19.0,0.00,0.00,0.00,13.8,72,1012.6,25.2,359,865.00
2012-04-11T14:00,18.0,0.00,0.00,0.00,12.5,70,1012.9,23.8,360,865.00
2012-04-11T15:00,16.6,0.00,0.00,0.00,10.7,68,1013.0,20.9,3,835.00
2012-04-11T16:00,15.9,0.00,0.00,0.00,10.1,68,1013.0,18.8,5,785.00
2012-04-11T17:00,15.2,0.00,0.00,0.00,9.7,70,1013.0,17.2,10,690.00
2012-04-11T18:00,14.1,0.00,0.00,0.00,9.6,74,1013.2,12.4,22,560.00
2012-04-11T19:00,13.0,0.00,0.00,0.00,9.5,79,1013.5,11.5,32,415.00
2012-04-11T20:00,12.3,0.00,0.00,0.00,9.4,82,1014.6,13.0,34,415.00
2012-04-11T21:00,11.6,0.00,0.00,0.00,9.2,85,1014.6,12.1,37,380.00
2012-04-11T22:00,11.0,0.00,0.00,0.00,9.2,88,1014.7,10.4,46,345.00
2012-04-11T23:00,10.6,0.00,0.00,0.00,9.1,90,1014.5,11.2,40,330.00
2012-04-12T00:00,10.4,0.00,0.00,0.00,9.0,91,1014.2,11.5,39,310.00
2012-04-12T01:00,10.2,0.00,0.00,0.00,8.9,92,1014.1,9.4,43,280.00
2012-04-12T02:00,9.9,0.00,0.00,0.00,8.8,93,1013.5,7.0,55,255.00
2012-04-12T03:00,9.6,0.00,0.00,0.00,8.7,94,1013.2,6.2,80,220.00
2012-04-12T04:00,9.5,0.00,0.00,0.00,8.6,94,1012.9,6.6,103,230.00
2012-04-12T05:00,9.6,0.00,0.00,0.00,8.6,94,1013.1,7.5,107,270.00
2012-04-12T06:00,9.9,0.00,0.00,0.00,8.8,93,1013.5,8.0,98,305.00
2012-04-12T07:00,11.2,0.00,0.00,0.00,9.1,87,1013.3,10.8,105,350.00
2012-04-12T08:00,12.3,0.00,0.00,0.00,9.4,82,1013.6,12.2,114,415.00
2012-04-12T09:00,13.5,0.00,0.00,0.00,9.8,78,1013.4,14.5,117,495.00
2012-04-12T10:00,14.2,0.00,0.00,0.00,9.8,75,1013.0,16.3,121,550.00
2012-04-12T11:00,14.5,0.00,0.00,0.00,9.8,73,1012.9,16.5,126,575.00
2012-04-12T12:00,14.3,0.00,0.00,0.00,9.7,74,1012.2,18.2,128,575.00
2012-04-12T13:00,14.1,0.00,0.00,0.00,9.8,75,1011.0,19.6,134,565.00
2012-04-12T14:00,14.3,0.20,0.00,0.20,10.0,75,1010.0,19.9,135,545.00
2012-04-12T15:00,15.5,0.00,0.00,0.00,10.6,72,1009.3,18.3,135,525.00
2012-04-12T16:00,14.7,0.30,0.00,0.30,10.9,78,1009.2,17.6,134,505.00
2012-04-12T17:00,14.4,0.00,0.00,0.00,10.9,80,1009.2,17.4,130,485.00
2012-04-12T18:00,13.9,0.20,0.00,0.20,10.9,82,1009.7,15.6,124,440.00
2012-04-12T19:00,13.4,0.20,0.00,0.20,11.2,87,1009.6,16.8,118,415.00
2012-04-12T20:00,13.3,1.30,0.00,1.30,11.4,88,1009.8,16.6,117,440.00
2012-04-12T21:00,13.2,1.20,0.00,1.20,11.7,91,1010.1,16.4,119,455.00
2012-04-12T22:00,13.2,2.10,0.00,2.10,11.9,92,1010.0,16.1,117,455.00
